source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
ENSG00000142453	ENSG00000130956	CARM1	HABP4	0.2958	-0.0237	-0.0238	-0.0253	0.8286
ENSG00000142507	ENSG00000146872	PSMB6	TLK2	0.3512	-0.0420	-0.0422	-0.0778	0.7008
ENSG00000142507	ENSG00000170846	PSMB6	AC093323.1	0.2883	-0.0238	-0.0238	-0.0228	0.8279
ENSG00000142507	ENSG00000180008	PSMB6	SOCS4	0.3145	-0.0340	-0.0341	-0.0516	0.7558
ENSG00000142892	ENSG00000041802	PIGK	LSG1	0.3653	-0.0361	-0.0361	-0.0337	0.7413
ENSG00000142892	ENSG00000103653	PIGK	CSK	0.3310	-0.0605	-0.0608	-0.0969	0.5800
ENSG00000143106	ENSG00000115271	PSMA5	GCA	0.3467	-0.0346	-0.0347	-0.0107	0.7515
ENSG00000143106	ENSG00000167785	PSMA5	ZNF558	0.3384	-0.0606	-0.0608	-0.0359	0.5793
ENSG00000143106	ENSG00000183111	PSMA5	ARHGEF37	0.3060	-0.0492	-0.0493	-0.0249	0.6529
ENSG00000143119	ENSG00000077549	CD53	CAPZB	0.3541	-0.0717	-0.0756	-0.0584	0.5120
ENSG00000143119	ENSG00000113387	CD53	SUB1	0.3319	0.3922	0.3843	0.3193	0.0002
ENSG00000143119	ENSG00000119899	CD53	SLC17A5	0.3502	-0.0652	-0.0645	-0.0169	0.5509
ENSG00000143119	ENSG00000125740	CD53	FOSB	0.3316	0.0869	0.0229	0.0935	0.4263
ENSG00000143119	ENSG00000166710	CD53	B2M	0.3281	0.2587	0.3031	0.1958	0.0162
ENSG00000143119	ENSG00000174748	CD53	RPL15	0.3596	0.2522	0.2815	0.2983	0.0191
ENSG00000143119	ENSG00000177000	CD53	MTHFR	0.3649	-0.0927	-0.0917	-0.0298	0.3957
ENSG00000143119	ENSG00000251022	CD53	THAP9-AS1	0.3159	-0.0334	-0.0349	-0.0166	0.7602
ENSG00000143156	ENSG00000102893	NME7	PHKB	0.3429	-0.0370	-0.0370	-0.1201	0.7352
ENSG00000143156	ENSG00000196505	NME7	GDAP2	0.3199	-0.0118	-0.0118	-0.0119	0.9144
ENSG00000143198	ENSG00000215421	MGST3	ZNF407	0.2835	-0.0418	-0.0422	-0.0256	0.7021
ENSG00000143198	ENSG00000272356	MGST3	AL080317.3	0.3785	-0.0420	-0.0422	-0.0266	0.7013
ENSG00000143315	ENSG00000129245	PIGM	FXR2	0.2808	-0.0204	-0.0206	-0.0308	0.8518
ENSG00000143319	ENSG00000120451	ISG20L2	SNX19	0.3213	-0.0602	-0.0604	-0.0507	0.5822
ENSG00000143319	ENSG00000167258	ISG20L2	CDK12	0.3575	0.0840	0.0872	0.0928	0.4418
ENSG00000143321	ENSG00000115760	HDGF	BIRC6	0.3616	-0.0019	-0.0041	-0.0033	0.9863
ENSG00000143321	ENSG00000125505	HDGF	MBOAT7	0.3066	-0.0269	-0.0269	-0.0123	0.8060
ENSG00000143321	ENSG00000166170	HDGF	BAG5	0.3339	-0.0469	-0.0472	-0.0373	0.6682
ENSG00000143321	ENSG00000272269	HDGF	AL138724.1	0.3392	0.3321	0.2950	0.2122	0.0018
ENSG00000143322	ENSG00000124275	ABL2	MTRR	0.3335	-0.0339	-0.0341	-0.0244	0.7569
ENSG00000143353	ENSG00000156875	LYPLAL1	MFSD14A	0.3169	-0.0167	-0.0167	-0.0114	0.8785
ENSG00000143376	ENSG00000014216	SNX27	CAPN1	0.3273	-0.0419	-0.0422	-0.0649	0.7018
ENSG00000143376	ENSG00000115425	SNX27	PECR	0.3215	-0.0167	-0.0167	-0.0110	0.8786
ENSG00000143376	ENSG00000121289	SNX27	CEP89	0.3083	-0.0167	-0.0167	-0.0101	0.8786
ENSG00000143379	ENSG00000115839	SETDB1	RAB3GAP1	0.3283	-0.0291	-0.0293	-0.0340	0.7904
ENSG00000143379	ENSG00000154222	SETDB1	CC2D1B	0.3138	-0.0291	-0.0293	-0.0341	0.7900
ENSG00000143379	ENSG00000163214	SETDB1	DHX57	0.3671	-0.0291	-0.0293	-0.0327	0.7902
ENSG00000143393	ENSG00000160685	PI4KB	ZBTB7B	0.3344	-0.0206	-0.0206	-0.0121	0.8507
ENSG00000143393	ENSG00000176182	PI4KB	MYPOP	0.3274	-0.0206	-0.0206	-0.0103	0.8507
ENSG00000143393	ENSG00000204161	PI4KB	TMEM273	0.3034	-0.0206	-0.0206	-0.0106	0.8507
ENSG00000143393	ENSG00000204611	PI4KB	ZNF616	0.3418	-0.0206	-0.0206	-0.0122	0.8507
ENSG00000143437	ENSG00000129226	ARNT	CD68	0.3497	-0.0205	-0.0206	-0.0126	0.8512
ENSG00000143437	ENSG00000134444	ARNT	KIAA1468	0.3196	-0.0358	-0.0361	-0.0308	0.7436
ENSG00000143437	ENSG00000145349	ARNT	CAMK2D	0.2623	-0.0685	-0.0688	-0.1114	0.5308
ENSG00000143437	ENSG00000239382	ARNT	ALKBH6	0.3534	-0.0205	-0.0206	-0.0094	0.8512
ENSG00000143437	ENSG00000272617	ARNT	COG8	0.3921	-0.0417	-0.0420	-0.0449	0.7033
ENSG00000143507	ENSG00000130402	DUSP10	ACTN4	0.3362	-0.0269	-0.0269	-0.0631	0.8060
ENSG00000143514	ENSG00000008018	TP53BP2	PSMB1	0.2924	-0.0420	-0.0422	-0.0645	0.7008
ENSG00000143621	ENSG00000107281	ILF2	NPDC1	0.3460	-0.0164	-0.0005	-0.0176	0.8806
ENSG00000143621	ENSG00000107872	ILF2	FBXL15	0.3380	-0.0700	-0.0706	-0.0506	0.5218
ENSG00000143621	ENSG00000165006	ILF2	UBAP1	0.3230	-0.0491	-0.0493	-0.0253	0.6533
ENSG00000143641	ENSG00000152484	GALNT2	USP12	0.2963	-0.0485	-0.0487	-0.0494	0.6572
ENSG00000143641	ENSG00000254505	GALNT2	CHMP4A	0.2917	-0.0700	-0.0706	-0.1012	0.5218
ENSG00000143727	ENSG00000018699	ACP1	TTC27	0.2889	-0.0118	-0.0118	-0.0122	0.9144
ENSG00000143727	ENSG00000171466	ACP1	ZNF562	0.3023	-0.0118	-0.0118	-0.0118	0.9144
ENSG00000143774	ENSG00000119335	GUK1	SET	0.3541	0.2095	0.2046	0.3487	0.0528
ENSG00000143774	ENSG00000124783	GUK1	SSR1	0.3728	0.0753	0.0682	0.0818	0.4908
ENSG00000143774	ENSG00000149657	GUK1	LSM14B	0.3175	-0.0422	-0.0422	-0.0247	0.6998
ENSG00000143774	ENSG00000157881	GUK1	PANK4	0.3037	-0.0297	-0.0297	-0.0139	0.7863
ENSG00000143774	ENSG00000167258	GUK1	CDK12	0.3571	0.0870	0.0910	0.0981	0.4255
ENSG00000143774	ENSG00000204261	GUK1	PSMB8-AS1	0.3579	0.3356	0.3477	0.2698	0.0016
ENSG00000143799	ENSG00000156875	PARP1	MFSD14A	0.3337	-0.0392	-0.0392	-0.0118	0.7200
ENSG00000143799	ENSG00000204386	PARP1	NEU1	0.3168	0.0969	0.0980	0.1042	0.3748
ENSG00000143799	ENSG00000235703	PARP1	LINC00894	0.3094	-0.0392	-0.0392	-0.0128	0.7200
ENSG00000143851	ENSG00000088035	PTPN7	ALG6	0.3082	0.2649	0.2821	0.0866	0.0137
ENSG00000143851	ENSG00000100300	PTPN7	TSPO	0.2571	0.1002	0.1056	0.0608	0.3586
ENSG00000143851	ENSG00000119906	PTPN7	SLF2	0.3087	0.1539	0.1445	0.0897	0.1570
ENSG00000143851	ENSG00000141298	PTPN7	SSH2	0.2895	0.2879	0.2904	0.1980	0.0072
ENSG00000143851	ENSG00000235298	PTPN7	AL354733.3	0.3412	0.1632	0.1529	0.0602	0.1332
ENSG00000143924	ENSG00000108654	EML4	DDX5	0.3507	0.1790	0.3589	0.1875	0.0992
ENSG00000143924	ENSG00000117643	EML4	MAN1C1	0.3679	-0.1037	-0.1034	-0.0406	0.3422
ENSG00000143924	ENSG00000125676	EML4	THOC2	0.3312	0.5096	0.4842	0.4086	0.0000
ENSG00000143924	ENSG00000125740	EML4	FOSB	0.3700	0.2588	0.2955	0.2746	0.0161
ENSG00000143924	ENSG00000130066	EML4	SAT1	0.3515	0.3468	0.4090	0.4352	0.0011
ENSG00000143924	ENSG00000145734	EML4	BDP1	0.4183	0.3389	0.3468	0.3119	0.0014
ENSG00000143924	ENSG00000149806	EML4	FAU	0.3158	0.2105	0.3013	0.2501	0.0518
ENSG00000143924	ENSG00000165502	EML4	RPL36AL	0.3618	0.5233	0.5240	0.4198	0.0000
ENSG00000143924	ENSG00000167978	EML4	SRRM2	0.3684	0.1445	0.2202	0.1653	0.1844
ENSG00000143924	ENSG00000169756	EML4	LIMS1	0.3046	0.2176	0.2139	0.1350	0.0441
ENSG00000143924	ENSG00000170889	EML4	RPS9	0.3641	0.1971	0.2756	0.2376	0.0689
ENSG00000143924	ENSG00000181222	EML4	POLR2A	0.4109	0.3698	0.3832	0.4017	0.0005
ENSG00000143924	ENSG00000188486	EML4	H2AFX	0.3484	0.2738	0.2849	0.2197	0.0108
ENSG00000143924	ENSG00000204256	EML4	BRD2	0.3213	0.3472	0.3589	0.4285	0.0011
ENSG00000143924	ENSG00000206573	EML4	THUMPD3-AS1	0.2959	0.2732	0.3020	0.2831	0.0109
ENSG00000143924	ENSG00000214756	EML4	CSKMT	0.3424	0.4490	0.4588	0.3792	0.0000
ENSG00000143924	ENSG00000229117	EML4	RPL41	0.3414	0.2906	0.3582	0.3433	0.0066
ENSG00000143970	ENSG00000105656	ASXL2	ELL	0.3280	-0.0748	-0.0749	-0.0674	0.4938
ENSG00000144048	ENSG00000206561	DUSP11	COLQ	0.2924	-0.0238	-0.0239	-0.0146	0.8278
ENSG00000144048	ENSG00000236810	DUSP11	ELOA-AS1	0.3636	-0.0238	-0.0239	-0.0126	0.8278
ENSG00000144182	ENSG00000105221	LIPT1	AKT2	0.3207	-0.0526	-0.0526	-0.1072	0.6302
ENSG00000144182	ENSG00000181852	LIPT1	RNF41	0.2866	-0.0459	-0.0459	-0.0825	0.6750
ENSG00000144468	ENSG00000115756	RHBDD1	HPCAL1	0.3016	-0.0420	-0.0422	-0.0739	0.7009
ENSG00000144468	ENSG00000164951	RHBDD1	PDP1	0.3214	-0.0238	-0.0238	-0.0229	0.8280
ENSG00000144468	ENSG00000240291	RHBDD1	AL450384.2	0.2928	-0.0238	-0.0238	-0.0233	0.8281
ENSG00000144468	ENSG00000278916	RHBDD1	CEP83-DT	0.3081	-0.0237	-0.0238	-0.0252	0.8283
ENSG00000144579	ENSG00000253729	CTDSP1	PRKDC	0.3714	0.3984	0.4035	0.5543	0.0001
ENSG00000144591	ENSG00000157181	GMPPA	ODR4	0.2742	-0.0118	-0.0118	-0.0118	0.9144
ENSG00000144591	ENSG00000172046	GMPPA	USP19	0.3392	-0.0118	-0.0118	-0.0114	0.9144
ENSG00000144791	ENSG00000114439	LIMD1	BBX	0.3552	0.4104	0.4009	0.6451	0.0001
ENSG00000144791	ENSG00000225885	LIMD1	AC023590.1	0.3343	-0.0296	-0.0297	-0.0112	0.7869
ENSG00000144959	ENSG00000066739	NCEH1	ATG2B	0.3778	-0.0292	-0.0293	-0.0377	0.7897
ENSG00000144959	ENSG00000163781	NCEH1	TOPBP1	0.2960	0.3725	0.3862	0.4781	0.0004
ENSG00000145020	ENSG00000164219	AMT	PGGT1B	0.3238	-0.0470	-0.0472	-0.0375	0.6677
ENSG00000145191	ENSG00000134602	EIF2B5	STK26	0.2859	-0.0238	-0.0238	-0.0266	0.8281
ENSG00000145216	ENSG00000008130	FIP1L1	NADK	0.3242	-0.0239	-0.0239	-0.0117	0.8271
ENSG00000145216	ENSG00000119950	FIP1L1	MXI1	0.3152	-0.0486	-0.0487	-0.0505	0.6569
ENSG00000145216	ENSG00000160654	FIP1L1	CD3G	0.3715	0.1441	0.1416	0.3246	0.1856
ENSG00000145216	ENSG00000180822	FIP1L1	PSMG4	0.3460	-0.0418	-0.0420	-0.0389	0.7022
ENSG00000145293	ENSG00000005436	ENOPH1	GCFC2	0.3387	-0.0340	-0.0341	-0.0243	0.7558
ENSG00000145293	ENSG00000090104	ENOPH1	RGS1	0.3050	-0.0419	-0.0420	-0.0390	0.7020
ENSG00000145293	ENSG00000122406	ENOPH1	RPL5	0.3483	0.3007	0.3491	0.7440	0.0049
ENSG00000145293	ENSG00000203710	ENOPH1	CR1	0.3455	0.2228	0.2416	0.1915	0.0392
ENSG00000145349	ENSG00000143437	CAMK2D	ARNT	0.2623	-0.0685	-0.0688	-0.0421	0.5308
ENSG00000145388	ENSG00000135341	METTL14	MAP3K7	0.3287	-0.0238	-0.0238	-0.0255	0.8281
ENSG00000145388	ENSG00000138814	METTL14	PPP3CA	0.3542	-0.0292	-0.0293	-0.0354	0.7892
ENSG00000145388	ENSG00000172053	METTL14	QARS	0.2962	-0.0340	-0.0341	-0.0456	0.7558
ENSG00000145391	ENSG00000110906	SETD7	KCTD10	0.3588	-0.0167	-0.0167	-0.0211	0.8787
ENSG00000145391	ENSG00000166902	SETD7	MRPL16	0.3084	-0.0118	-0.0118	-0.0111	0.9144
ENSG00000145391	ENSG00000185885	SETD7	IFITM1	0.2838	-0.0321	-0.0322	-0.0769	0.7694
ENSG00000145632	ENSG00000136271	PLK2	DDX56	0.2937	-0.0269	-0.0269	-0.0607	0.8061
ENSG00000145649	ENSG00000012779	GZMA	ALOX5	0.3133	-0.0240	-0.0239	-0.0099	0.8267
ENSG00000145649	ENSG00000132002	GZMA	DNAJB1	0.2882	0.0348	0.0430	0.0615	0.7503
ENSG00000145649	ENSG00000165733	GZMA	BMS1	0.3263	-0.0486	-0.0487	-0.0423	0.6570
ENSG00000145649	ENSG00000188732	GZMA	FAM221A	0.3653	-0.0240	-0.0239	-0.0104	0.8267
ENSG00000145675	ENSG00000171703	PIK3R1	TCEA2	0.3529	0.1114	0.1107	0.0410	0.3073
ENSG00000145675	ENSG00000189403	PIK3R1	HMGB1	0.3408	0.3551	0.3565	0.4611	0.0008
ENSG00000145703	ENSG00000109689	IQGAP2	STIM2	0.2978	-0.1277	-0.1283	-0.0983	0.2413
ENSG00000145703	ENSG00000154358	IQGAP2	OBSCN	0.2591	-0.0619	-0.0619	-0.0234	0.5713
ENSG00000145703	ENSG00000188846	IQGAP2	RPL14	0.3312	0.2519	0.3370	0.3733	0.0193
ENSG00000145703	ENSG00000225484	IQGAP2	NUTM2B-AS1	0.3494	0.3467	0.3493	0.4025	0.0011
ENSG00000145715	ENSG00000104365	RASA1	IKBKB	0.2988	0.1643	0.2036	0.3114	0.1307
ENSG00000145715	ENSG00000156171	RASA1	DRAM2	0.3139	-0.0338	-0.0341	-0.0465	0.7572
ENSG00000145715	ENSG00000273486	RASA1	AC096992.2	0.2761	-0.0166	-0.0167	-0.0107	0.8791
ENSG00000145725	ENSG00000069998	PPIP5K2	HDHD5	0.2804	-0.0118	-0.0118	-0.0148	0.9144
ENSG00000145725	ENSG00000124831	PPIP5K2	LRRFIP1	0.3264	-0.0631	-0.0627	-0.2790	0.5636
ENSG00000145819	ENSG00000259820	ARHGAP26	AC083843.3	0.3213	-0.0268	-0.0269	-0.0118	0.8063
ENSG00000145833	ENSG00000142168	DDX46	SOD1	0.2955	0.3586	0.3597	0.3505	0.0007
ENSG00000145833	ENSG00000150687	DDX46	PRSS23	0.3224	-0.0496	-0.0496	-0.0120	0.6502
ENSG00000145833	ENSG00000160710	DDX46	ADAR	0.3220	0.2305	0.2225	0.2199	0.0327
ENSG00000145907	ENSG00000068024	G3BP1	HDAC4	0.3299	0.1991	0.2043	0.2051	0.0660
ENSG00000145907	ENSG00000176209	G3BP1	SMIM19	0.2962	0.1786	0.2132	0.0977	0.0998
ENSG00000145907	ENSG00000234705	G3BP1	HMGA1P4	0.3125	0.3830	0.3824	0.1572	0.0003
ENSG00000146143	ENSG00000080815	PRIM2	PSEN1	0.3145	-0.0239	-0.0239	-0.0527	0.8270
ENSG00000146143	ENSG00000117500	PRIM2	TMED5	0.3354	-0.0206	-0.0206	-0.0402	0.8506
ENSG00000146143	ENSG00000135976	PRIM2	ANKRD36	0.3495	-0.0369	-0.0370	-0.1221	0.7356
ENSG00000146143	ENSG00000167283	PRIM2	ATP5MG	0.3631	-0.0323	-0.0322	-0.0916	0.7681
ENSG00000146414	ENSG00000151366	SHPRH	NDUFC2	0.3250	-0.0745	-0.0749	-0.0753	0.4955
ENSG00000146414	ENSG00000181027	SHPRH	FKRP	0.3574	-0.0296	-0.0297	-0.0130	0.7869
ENSG00000146426	ENSG00000163812	TIAM2	ZDHHC3	0.3052	-0.0118	-0.0118	-0.0102	0.9144
ENSG00000146426	ENSG00000256618	TIAM2	MTRNR2L1	0.3839	-0.0118	-0.0118	-0.0104	0.9144
ENSG00000146535	ENSG00000261371	GNA12	PECAM1	0.3477	-0.0290	-0.0293	-0.0261	0.7910
ENSG00000146834	ENSG00000105227	MEPCE	PRX	0.2894	0.1912	0.2011	0.0928	0.0779
ENSG00000146834	ENSG00000115085	MEPCE	ZAP70	0.3117	0.0507	0.0469	0.0759	0.6432
ENSG00000146834	ENSG00000147457	MEPCE	CHMP7	0.3421	0.4521	0.4514	0.4676	0.0000
ENSG00000146834	ENSG00000228686	MEPCE	AL590723.1	0.3396	-0.0415	-0.0414	-0.0129	0.7045
ENSG00000146856	ENSG00000099942	AGBL3	CRKL	0.2980	-0.0167	-0.0167	-0.0227	0.8787
ENSG00000146856	ENSG00000104881	AGBL3	PPP1R13L	0.3767	-0.0118	-0.0118	-0.0105	0.9144
ENSG00000146872	ENSG00000010818	TLK2	HIVEP2	0.3108	-0.1090	-0.1098	-0.1447	0.3178
ENSG00000146872	ENSG00000034053	TLK2	APBA2	0.3110	-0.0988	-0.0990	-0.1163	0.3656
ENSG00000146872	ENSG00000142507	TLK2	PSMB6	0.3512	-0.0420	-0.0422	-0.0227	0.7008
ENSG00000146872	ENSG00000144455	TLK2	SUMF1	0.2885	0.3986	0.4007	0.1464	0.0001
ENSG00000146872	ENSG00000187325	TLK2	TAF9B	0.3337	-0.0296	-0.0297	-0.0117	0.7870
ENSG00000146904	ENSG00000027697	EPHA1	IFNGR1	0.2960	-0.0238	-0.0238	-0.0256	0.8277
ENSG00000146904	ENSG00000046653	EPHA1	GPM6B	0.3361	-0.0339	-0.0341	-0.0521	0.7567
ENSG00000146904	ENSG00000100106	EPHA1	TRIOBP	0.3333	-0.0167	-0.0167	-0.0127	0.8784
ENSG00000146904	ENSG00000120526	EPHA1	NUDCD1	0.3590	-0.0238	-0.0238	-0.0247	0.8280
ENSG00000146904	ENSG00000175029	EPHA1	CTBP2	0.2873	-0.0238	-0.0238	-0.0262	0.8279
ENSG00000146904	ENSG00000197756	EPHA1	RPL37A	0.3650	0.1014	0.0199	0.4048	0.3530
ENSG00000147044	ENSG00000137076	CASK	TLN1	0.3013	0.3130	0.3127	0.3088	0.0033
ENSG00000147044	ENSG00000277791	CASK	PSMB3	0.2818	-0.0724	-0.0726	-0.0386	0.5078
ENSG00000147133	ENSG00000123933	TAF1	MXD4	0.3504	-0.0749	-0.0753	-0.1096	0.4933
ENSG00000147138	ENSG00000124383	GPR174	MPHOSPH10	0.3107	-0.0466	-0.0472	-0.0572	0.6701
ENSG00000147138	ENSG00000126838	GPR174	PZP	0.3153	-0.0204	-0.0206	-0.0111	0.8519
ENSG00000147138	ENSG00000175265	GPR174	GOLGA8A	0.3222	-0.0828	-0.0834	-0.1592	0.4486
ENSG00000147138	ENSG00000255650	GPR174	FAM222A-AS1	0.3482	0.3356	0.3765	0.2480	0.0016
ENSG00000147162	ENSG00000003402	OGT	CFLAR	0.3188	0.3088	0.3311	0.2968	0.0038
ENSG00000147162	ENSG00000033867	OGT	SLC4A7	0.3442	0.4662	0.4627	0.3078	0.0000
ENSG00000147162	ENSG00000100201	OGT	DDX17	0.3235	0.3383	0.3544	0.4276	0.0014
ENSG00000147162	ENSG00000100941	OGT	PNN	0.3557	0.4085	0.4209	0.4756	0.0001
ENSG00000147162	ENSG00000129003	OGT	VPS13C	0.3485	0.4470	0.4642	0.4777	0.0000
ENSG00000147162	ENSG00000134884	OGT	ARGLU1	0.3204	0.3997	0.4117	0.4928	0.0001
ENSG00000147162	ENSG00000149311	OGT	ATM	0.3236	0.2000	0.2282	0.2533	0.0648
ENSG00000147162	ENSG00000188994	OGT	ZNF292	0.3181	0.3899	0.4050	0.3937	0.0002
ENSG00000147162	ENSG00000204525	OGT	HLA-C	0.3958	-0.3811	-0.4175	-0.4032	0.0003
ENSG00000147162	ENSG00000215301	OGT	DDX3X	0.3148	-0.3081	-0.3187	-0.4083	0.0039
ENSG00000147168	CD3	IL2RG	CD3_TotalSeqB	0.3663	-0.0405	-0.1378	-0.0276	0.7114
ENSG00000147168	ENSG00000112306	IL2RG	RPS12	0.3131	0.0146	0.0204	0.0228	0.8939
ENSG00000147168	ENSG00000135900	IL2RG	MRPL44	0.3003	0.2358	0.2349	0.0656	0.0288
ENSG00000147168	ENSG00000203814	IL2RG	HIST2H2BF	0.3356	-0.0456	-0.0456	-0.0144	0.6765
ENSG00000147224	ENSG00000125375	PRPS1	ATP5S	0.3120	-0.0420	-0.0420	-0.0494	0.7013
ENSG00000147224	ENSG00000149547	PRPS1	EI24	0.3188	-0.0360	-0.0361	-0.0407	0.7424
ENSG00000147224	ENSG00000177606	PRPS1	JUN	0.3571	-0.0886	-0.1605	-0.1193	0.4175
ENSG00000147408	ENSG00000124802	CSGALNACT1	EEF1E1	0.3283	0.1296	0.1322	0.0768	0.2343
ENSG00000147437	ENSG00000174173	GNRH1	TRMT10C	0.3023	-0.0296	-0.0297	-0.0649	0.7865
ENSG00000147443	ENSG00000138085	DOK2	ATRAID	0.3225	-0.0545	-0.0548	-0.0547	0.6183
ENSG00000147443	ENSG00000153914	DOK2	SREK1	0.3128	-0.0965	-0.0968	-0.1536	0.3768
ENSG00000147443	ENSG00000160908	DOK2	ZNF394	0.3504	0.6030	0.5948	0.9083	0.0000
ENSG00000147535	ENSG00000114784	PLPP5	EIF1B	0.3536	-0.0420	-0.0422	-0.0762	0.7010
ENSG00000147535	ENSG00000168092	PLPP5	PAFAH1B2	0.3028	-0.0492	-0.0493	-0.0989	0.6530
ENSG00000147592	ENSG00000133321	LACTB2	RARRES3	0.3011	-0.0294	-0.0297	-0.0601	0.7879
ENSG00000147592	ENSG00000140199	LACTB2	SLC12A6	0.3116	-0.0240	-0.0239	-0.0374	0.8267
ENSG00000147592	ENSG00000168890	LACTB2	TMEM150A	0.2820	-0.0118	-0.0118	-0.0116	0.9144
ENSG00000147592	ENSG00000242259	LACTB2	C22orf39	0.3496	-0.0206	-0.0206	-0.0262	0.8509
ENSG00000147650	ENSG00000104497	LRP12	SNX16	0.2894	0.7193	0.7113	0.5949	0.0000
ENSG00000147650	ENSG00000117010	LRP12	ZNF684	0.3496	-0.0167	-0.0167	-0.0109	0.8785
ENSG00000147650	ENSG00000145860	LRP12	RNF145	0.3081	0.2128	0.2097	0.3965	0.0491
ENSG00000147687	ENSG00000262823	TATDN1	AC127521.1	0.3724	-0.0118	-0.0118	-0.0117	0.9144
ENSG00000147813	ENSG00000160551	NAPRT	TAOK1	0.2852	-0.0656	-0.0656	-0.0498	0.5485
ENSG00000147813	ENSG00000188895	NAPRT	MSL1	0.3223	0.0865	0.0871	0.0713	0.4282
ENSG00000147853	ENSG00000092470	AK3	WDR76	0.3219	-0.0291	-0.0293	-0.0204	0.7900
ENSG00000147853	ENSG00000135801	AK3	TAF5L	0.3239	-0.0205	-0.0206	-0.0102	0.8513
ENSG00000147853	ENSG00000143543	AK3	JTB	0.3359	-0.0469	-0.0472	-0.0539	0.6677
ENSG00000147853	ENSG00000171223	AK3	JUNB	0.2590	0.1238	0.2212	0.2813	0.2560
ENSG00000148120	ENSG00000053372	C9orf3	MRTO4	0.3136	-0.0167	-0.0167	-0.0203	0.8784
ENSG00000148120	ENSG00000065833	C9orf3	ME1	0.3367	-0.0118	-0.0118	-0.0118	0.9144
ENSG00000148120	ENSG00000126088	C9orf3	UROD	0.3311	-0.0118	-0.0118	-0.0121	0.9144
ENSG00000148120	ENSG00000140400	C9orf3	MAN2C1	0.3284	-0.0370	-0.0370	-0.0877	0.7355
ENSG00000148154	ENSG00000205413	UGCG	SAMD9	0.3094	-0.0603	-0.0604	-0.0724	0.5815
ENSG00000148154	ENSG00000269514	UGCG	AC024257.3	0.3506	-0.0239	-0.0239	-0.0133	0.8271
ENSG00000148229	ENSG00000100150	POLE3	DEPDC5	0.3363	0.3447	0.3405	0.2576	0.0012
ENSG00000148300	ENSG00000082146	REXO4	STRADB	0.3351	-0.0269	-0.0269	-0.0127	0.8056
ENSG00000148300	ENSG00000085415	REXO4	SEH1L	0.3322	-0.0269	-0.0269	-0.0134	0.8056
ENSG00000148300	ENSG00000103187	REXO4	COTL1	0.2810	-0.0846	-0.0847	-0.1139	0.4387
ENSG00000148300	ENSG00000163602	REXO4	RYBP	0.3729	-0.0269	-0.0269	-0.0125	0.8056
ENSG00000148484	ENSG00000126698	RSU1	DNAJC8	0.3340	-0.0167	-0.0167	-0.0240	0.8788
ENSG00000148484	ENSG00000141258	RSU1	SGSM2	0.3442	-0.0369	-0.0370	-0.1040	0.7361
ENSG00000148606	ENSG00000108784	POLR3A	NAGLU	0.3417	-0.0239	-0.0239	-0.0494	0.8272
ENSG00000148660	ENSG00000067082	CAMK2G	KLF6	0.3831	0.3063	0.3528	0.5127	0.0041
ENSG00000148660	ENSG00000131759	CAMK2G	RARA	0.3308	-0.0753	-0.0753	-0.0465	0.4907
ENSG00000148660	ENSG00000133321	CAMK2G	RARRES3	0.3344	0.0236	0.0399	0.0188	0.8294
ENSG00000148660	ENSG00000161551	CAMK2G	ZNF577	0.3340	-0.0370	-0.0370	-0.0118	0.7353
ENSG00000148834	ENSG00000149577	GSTO1	SIDT2	0.3253	-0.0269	-0.0269	-0.0662	0.8059
ENSG00000148950	ENSG00000107758	IMMP1L	PPP3CB	0.3309	-0.0292	-0.0293	-0.0382	0.7894
ENSG00000148950	ENSG00000269900	IMMP1L	RMRP	0.3462	-0.0167	-0.0167	-0.0106	0.8785
ENSG00000149016	ENSG00000117305	TUT1	HMGCL	0.3136	-0.0236	-0.0238	-0.0212	0.8290
ENSG00000149016	ENSG00000174775	TUT1	HRAS	0.3545	-0.0237	-0.0238	-0.0211	0.8288
ENSG00000149091	ENSG00000111912	DGKZ	NCOA7	0.3016	0.2426	0.2419	0.1904	0.0244
ENSG00000149091	ENSG00000162032	DGKZ	SPSB3	0.3566	0.5382	0.5340	0.4896	0.0000
ENSG00000149091	ENSG00000196510	DGKZ	ANAPC7	0.3396	0.2149	0.2231	0.0570	0.0469
ENSG00000149177	ENSG00000117335	PTPRJ	CD46	0.3127	0.0697	0.0658	0.1197	0.5234
ENSG00000149177	ENSG00000171720	PTPRJ	HDAC3	0.3326	-0.0417	-0.0420	-0.0343	0.7032
ENSG00000149218	ENSG00000112062	ENDOD1	MAPK14	0.3197	-0.0237	-0.0238	-0.0224	0.8284
ENSG00000149311	ENSG00000059804	ATM	SLC2A3	0.3405	-0.0684	0.0799	-0.0722	0.5317
ENSG00000149311	ENSG00000076928	ATM	ARHGEF1	0.3426	0.2019	0.2286	0.1967	0.0623
ENSG00000149311	ENSG00000139055	ATM	ERP27	0.3191	-0.0891	-0.0859	-0.0166	0.4147
ENSG00000149311	ENSG00000147162	ATM	OGT	0.3236	0.2000	0.2282	0.1579	0.0648
ENSG00000149311	ENSG00000147548	ATM	NSD3	0.3441	0.2242	0.2627	0.2027	0.0379
ENSG00000149311	ENSG00000167258	ATM	CDK12	0.2933	0.2358	0.2780	0.1232	0.0288
